"collected_time","url","title","category","author","date","description"
"2018-08-28 15:49:11","http://gall.dcinside.com/board/view/?id=pripara&no=504455","빅데이터를 기반으로한 치리의 배란주기 분석.jpg   프리파라 갤러리","프리파라","SΡ","2018 08 28 04:36:11","같이하실분"
"2018-08-28 15:49:12","http://gall.dcinside.com/board/view/?id=comic_new1&no=5959953","빅데이터를 기반으로한 치리의 배란주기 분석.jpg   만화 갤러리","만화","SΡ","2018 08 28 04:34:16","같이하실분"
"2018-08-28 15:49:14","http://gall.dcinside.com/board/view/?id=pridepc_new3&no=8100908","강인공지능 나오면 발전속도 장난아닐듯.   컴퓨터 본체 갤러리","컴퓨터 본체","ㅇㅇ","2018 08 28 04:14:57","그리고 인력부족으로 해결못하는 미제사건들도 강인공지능이 빅데이터 분석해서 다 잡아낼듯"
"2018-08-28 15:49:15","http://gall.dcinside.com/board/view/?id=comic_new1&no=5959700","나는 빅데이터 해도 별거 안나올듯   만화 갤러리","만화","로또당첨.ver2","2018 08 28 04:02:44","워낙 다양한 종류의 뻘글을 써서 제일 큰 단어는 좆이랑 시발이 아닐까 싶다   dc official App"
"2018-08-28 15:49:15","http://gall.dcinside.com/mgallery/board/view/?id=ngstr&no=143830","얍얍이는 빅데이터로 분석하면 부정적인 키워드가 너무많음   게임 스트리머 마이너 갤러리","게임 스트리머","DD","2018 08 28 03:21:37","일개 겜붕이가 파악할수 있는 빅데이터도 저정도인데 대기업들이 훨씬 디테일하게 정보를 모으면 메이저한 컨텐츠 지원은 힘들다고 봐야지"
"2018-08-28 15:49:16","http://gall.dcinside.com/board/view/?id=extra&no=7408770","잊을만하면 재업하는 고추크기 빅데이터   헬스 갤러리","헬스","감쿠☆","2018 08 28 03:09:56",""
"2018-08-28 15:49:16","http://gall.dcinside.com/mgallery/board/view/?id=nintendoswitch&no=679236","야 젤다 시리즈 리멬 기사 떴다   닌텐도 스위치 마이너 갤러리","닌텐도 스위치","창조신막스웰","2018 08 28 03:02:59","젤스퍼거들의 관심사와 흥미를 빅데이터로 수집하여 빅 엿을 먹일만한 제목을 도출하였습니다.   dc official App"
"2018-08-28 15:49:16","http://gall.dcinside.com/mgallery/board/view/?id=jellyhana&no=5270","뽀라 미워지려해 직캠 by Ent빅데이터뉴스   gu9udan 하나 마이너 갤러리","gu9udan 하나","ㅇㅇ","2018 08 27 23:44:38","https://youtu.be/8qJMlnoFzRA"
"2018-08-28 15:49:17","http://gall.dcinside.com/board/view/?id=depression&no=4005714","조회수를많이올릴수있는제목은무엇일까   우울증 갤러리","우울증","ㅇㅇ","2018 08 27 22:29:57","빅데이터연산중"
"2018-08-28 15:49:18","http://gall.dcinside.com/board/view/?id=shingeki&no=1245544","[빅데이터] 진격의 거인 갤러리 이용자 이상성욕 분석   진격의 거인 갤러리","진격의 거인","ㅇㅇ","2018 08 27 21:21:53","진격의 거인 갤러리 내에서 '싶다' 키워드로 검색한 결과 2018.07.07 ~ 2018.08.27 간 진갤러가 따먹고 싶은 인물의 순위는 다음과 같습니다. 성명/건수/관련tag 순 *공동 9위 여성형 거인 1건 big_tits giant_ass 지크 예거 1건 beard furry 아르민 알레르트 1건 shota blowjob 유미르 1건 bitch 옐레나 1건 vore 라이너 브라운 1건 wedding_dress 한지 조에 1건 drunken *공동 5위 에렌 예거 2건 sumata 가비 브라운 2건 ryona gore 프리다 레이스 2건 rape 이사야마 하지메 2건 blowjob penis_grab *4위 피크 3건 doggy_style rape *공동 2위   애니 레온하트 5건 lesbian bondage rape 미카사 아커만 5건 bdsm ryona footjob *1위 히스토리아 레이스 18건 pregnant fertilization loli anal barefoot"
"2018-08-28 15:49:18","http://gall.dcinside.com/board/view/?id=theaterM&no=2394927","일부 연뮤갤러가 공격적인 이유.fact   연극, 뮤지컬","연극, 뮤지컬","ㅇㅇ","2018 08 27 21:11:33","“자기가 못생겼다고 생각할수록 온라인에서 공격적” 자기 외모에 자신 없는 사람일수록 온라인에서 공격성향을 보인다는 연구결과가 나왔다. 초록어린이우산재단이 지난달 28일 ‘제7차 아동복지포럼’에서 발표한 ‘한국 학교폭력의 실태 소셜 빅데이터를 이용한 사이버따돌림 유형별 예측 모형’에 따르면 온라인 집단따돌림 가해자는 자기 외모에 불만을 품고 있었다. 이번 조사는 2011년 1월부터 작년 3월까지 온라인 커뮤니티와 블로그, 소셜네트워크서비스(SNS) 등에 게재된 ‘집단 따돌림’ 글 43만5000여건 분석을 통해 진행됐다. 연구진은 네티즌 성향을 가해자와 피해자, 방관자 등 3가지로 나눴다. 방관자는 가해자나 피해자의 글에 감상평을 달지만 직접 개입하지 않는 유형이다. 그 결과 가해자는 자기 외모에 만족하지 않았고, 피해자는 대인 기피 성향을 지닌 것으로 조사됐다. 방관자는 인내심이 부족하고 충동적인 성향이 강했다. 한국보건사회연구원 송태민 연구위원은 “평소 자기 외모 콤플렉스를 풀지 못하다가 온라인상에서 남을 공격하는 걸로 해소한다”며 “이 과정에서 쾌감을 느껴 공격 성향이 강화되는 것으로 보인다”고 말했다. 이는 외모에 우월감을 느끼고 상대방을 지배하는 오프라인상에서의 집단 따돌림과 반대다."
"2018-08-28 15:49:18","http://gall.dcinside.com/board/view/?id=programming&no=883052","자바 국비충인데 잘살고 있는건지 말좀 해줘    프로그래밍","프로그래밍","ㅇㅇ","2018 08 27 17:44:45","32세  자바 국비충 경력 2년 3개월 지금까지 모은돈  청년채움 2천만원 + 현금 3천만원  전재산 현금 5천만원이고  지금 보증금 5000/60 집으로 이사와서 월세 살고있다 직장 근처 풀옵션 신축 투룸인데  2가지가 고민임  1가지는 진로  자바로 시작했지만  파이썬을 메인으로 할생각이고  백앤드로 갈지 빅데이터로 갈지 아님 둘다할지 고민중이고  2가지는 나이가 나이인지라 여자가 진짜 필요함 외로움  내 투룸에서 동거하고싶은 마음인데  20대 중후반여자랑 동거하고싶음  어디서 만나서 어떻게 시작해야될지 고민임  결혼은  맘편히 매일마다 하고싶을때 섹스하면서   회사다니면서 개발공부 열심히해서  땔감에서 머물지 않고 연봉 올리고싶음  그 동력으로 하고싶은게 동거하며 섹스하는거고 .......  도시에서 삶이란 결국 일과 섹스인거같다  솔직히 너네도 나랑 같은 고민하지않음 ?"
"2018-08-28 15:49:19","http://gall.dcinside.com/mgallery/board/view/?id=nutrition&no=42532","영갤이 악플과 분탕이 많은 이유   영양제 마이너 갤러리","영양제","ㅇㅇ","2018 08 27 17:37:50","“자기가 못생겼다고 생각할수록 온라인에서 공격적” 자기 외모에 자신 없는 사람일수록 온라인에서 공격성향을 보인다는 연구결과가 나왔다. 초록어린이우산재단이 지난달 28일 ‘제7차 아동복지포럼’에서 발표한 ‘한국 학교폭력의 실태 소셜 빅데이터를 이용한 사이버따돌림 유형별 예측 모형’에 따르면 온라인 집단따돌림 가해자는 자기 외모에 불만을 품고 있었다. 이번 조사는 2011년 1월부터 작년 3월까지 온라인 커뮤니티와 블로그, 소셜네트워크서비스(SNS) 등에 게재된 ‘집단 따돌림’ 글 43만5000여건 분석을 통해 진행됐다. 연구진은 네티즌 성향을 가해자와 피해자, 방관자 등 3가지로 나눴다. 방관자는 가해자나 피해자의 글에 감상평을 달지만 직접 개입하지 않는 유형이다. 그 결과 가해자는 자기 외모에 만족하지 않았고, 피해자는 대인 기피 성향을 지닌 것으로 조사됐다. 방관자는 인내심이 부족하고 충동적인 성향이 강했다. 한국보건사회연구원 송태민 연구위원은 “평소 자기 외모 콤플렉스를 풀지 못하다가 온라인상에서 남을 공격하는 걸로 해소한다”며 “이 과정에서 쾌감을 느껴 공격 성향이 강화되는 것으로 보인다”고 말했다. 이는 외모에 우월감을 느끼고 상대방을 지배하는 오프라인상에서의 집단 따돌림과 반대다. 사이버폭력이 가장 많이 나타나는 시간대는 오후 10시에서 자정 사이였으며, 집단 따돌림 관련 글은 트위터 등에서 리트윗(인용) 형태로 급속히"
"2018-08-28 15:49:19","http://gall.dcinside.com/board/view/?id=idolmaster&no=10201619","그냥 키워드로 승부하자   아이돌마스터 갤러리","아이돌마스터","ㄱㄱㅅ","2018 08 27 17:31:29","일주일간 빅데이터를 모아뒀다가 대충 팩이돌년들 이름만 거르면 되겠네"
"2018-08-28 15:49:19","http://gall.dcinside.com/board/view/?id=comic_new1&no=5953949","마이셀럽스에서 빅데이터 ai로 웹툰 추천받았는데..   만화 갤러리","만화","ㅇㅇ","2018 08 27 17:23:54","??? 뭐냐"
"2018-08-28 15:49:21","http://gall.dcinside.com/board/view/?id=comic_new1&no=5953902","이닉 쓴지 1달쯤됬는데   만화 갤러리","만화","Mao","2018 08 27 17:17:26","빅데이터 뽑을수잇음??"
"2018-08-28 15:49:22","http://gall.dcinside.com/board/view/?id=comic_new1&no=5953901","진짜 클린 만갤러는 빅데이터 같은거 안함.   만화 갤러리","만화","SCANDAL","2018 08 27 17:17:23","정신병자들이나 하는거잖아."
"2018-08-28 15:49:22","http://gall.dcinside.com/board/view/?id=comic_new1&no=5953891","요즘 그냥 빅데이터로 정신병자 파악 가능하잖아   만화 갤러리","만화","답답이글스","2018 08 27 17:15:23","빅데이터 보면 대충 파악 가능 하더라 저거 통베는 통베충 꺼지라고 많이해서 그럼 ‘정의의데이터’임"
"2018-08-28 15:49:22","http://gall.dcinside.com/board/view/?id=programming&no=882978","'빅데이터' 로 가고싶다 하는사람을 경계해라   프로그래밍","프로그래밍","통암기공부법","2018 08 27 15:36:39","자기도 잘 모르는 러프한 buzz word쓰면서 그냥 유행하는 것에 편승하고싶어하겠다는걸로밖에 안보임"
"2018-08-28 15:49:23","http://gall.dcinside.com/board/view/?id=programming&no=882970","빅데이터분야가려면 통계학과가 낫냐?   프로그래밍","프로그래밍","서양수박","2018 08 27 15:27:44","전과할까"
"2018-08-28 15:49:23","http://gall.dcinside.com/board/view/?id=jyj&no=2104873","tvN '코미디빅리그' 김재중 효과? 자체 최고 시청률   JYJ 갤러리","JYJ","ㅇㅇ","2018 08 27 15:28:58","【서울=뉴시스】이수지 기자 = 한류그룹 'JYJ' 멤버 김재중(32)이 tvN 예능프로그램 '코미디빅리그'를 지상파 동 시간대 시청률 1위 자리에 올려놓았다. 27일 TNMS 미디어데이터에 따르면, 26일 오후 7시40분부터 방송한 ‘코미디빅리그' 제277회가 전국 시청률 5.2%를 기록했다. 이는 19일 방송한 제276회가 기록한 3.6%보다 무려 1.6%포인트 상승한 수치로 올해 ‘코빅' 자체 최고 시청률 기록이기도 하다. 동 시간대 종편 시청률 1위 JTBC '뉴스룸'(3.7%)을 가뿐히 꺾었다. 이날 방송에서 김재중은 '메기스터디' 코너에 개그우먼 이국주(32)의 '첫 사랑'으로 깜짝 등장했다. 그가 출연한 '메기스터디' 코너 시청률은 6.4%까지 올라 분당 최고 시청률을 기록했다. https://m.entertain.naver.com/read?oid=003&aid=0008775979 김재중 효과 최고다 그날 방송은 올해 최고 시청률 김재중 나온 그 코너는 분당 최고시청률 기록ㅋㅋ"
"2018-08-28 15:49:23","http://gall.dcinside.com/board/view/?id=lotto&no=6443966","빅데이타 유동 돌아왔다, 토트넘 맨유전 경기랑 로마전 의문   토토 갤러리","토토","ㅇㅇ","2018 08 27 15:16:29","토트넘의 아주 손쉬운 승리가 예상됨, 손흥민이 빠진 토트넘이라고 하지만 헤리케인과 델리, 저번경기 안정적인 라멜라 와 에릭센 승리가 확실하다고봄. *솔직히 로마전은 긴가민가함..아탈란타 는 4:0인데, 로마는 1:0 으로 승리한거보면 무..잡아도 될거같기도하고 난 무튼 안들어갈려고 리스크가 너무큼 확실한건 토트넘은 이길수있다. 라고 알려주고 이상 글 마침."
"2018-08-28 15:49:24","http://gall.dcinside.com/board/view/?id=jaejoong&no=492960","tvN '코미디빅리그' 김재중 효과? 자체 최고 시청률   김재중 갤러리","김재중","dd","2018 08 27 15:08:52","27일 TNMS 미디어데이터에 따르면, 26일 오후 7시40분부터 방송한 ‘코미디빅리그' 제277회가 전국 시청률 5.2%를 기록했다. 이는 19일 방송한 제276회가 기록한 3.6%보다 무려 1.6%포인트 상승한 수치로 올해 ‘코빅' 자체 최고 시청률 기록이기도 하다. https://entertain.naver.com/read?oid=003&aid=0008775979"
"2018-08-28 15:49:24","http://gall.dcinside.com/board/view/?id=idolmaster&no=10198604","아니 저거 빅데이터 리사가 없어   아이돌마스터 갤러리","아이돌마스터","리사특채에피","2018 08 27 12:05:19","리밋인데 왜 리사가 없지"
"2018-08-28 15:49:24","http://gall.dcinside.com/board/view/?id=smartphone&no=4905474","짱깨폰은 노트북 베어본처럼 안파나   스마트폰 갤러리","스마트폰","ㅇㅇ","2018 08 27 12:02:43","베이스스펙을 정해놓고 저장소 용량, AP만 달리해서 OS만 딱 깔면 되는거로 만들면 나같이 롬질하는 사용자한텐 더없이 좋을텐데 아 그래도 GPS, 센서에 빅데이터 트윅 집어넣을려나..."
"2018-08-28 15:49:25","http://gall.dcinside.com/board/view/?id=smartphone&no=4905457","짱깨폰 쓸데없는데서 고성능 센서 쓰는거 의심되지않냐   스마트폰 갤러리","스마트폰","ㅇㅇ","2018 08 27 11:46:23","gps를 존나 좋은걸 달지않나 후면도 아닌 전면 카메라를 2000만화소로 박음 폰쓰는놈 면상을 빅데이터 파밍하겠단 소린가ㅋ"
"2018-08-28 15:49:25","http://gall.dcinside.com/mgallery/board/view/?id=su&no=408780","빅데이터에 의하면 월보 2시   시프트업 마이너 갤러리","시프트업","ㅇㅇ","2018 08 27 11:06:29","시간당 2 3%"
