"collected_time","url","title","category","author","date","description"
"2018-08-23 16:51:20","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=394&page=1","효도하는법... 아시죠? - 효도 마이너 갤러리","효도","ㅇㅇ","2018-06-08 04:00:01",""
"2018-08-23 16:51:21","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=388&page=1","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이딴걸 누가 허가했냐 ㅋㅋㅋㅋㅋㅋㅋ - 효도 마이너 갤러리","효도","ㅇㅇ","2018-05-10 15:21:30","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"2018-08-23 16:51:21","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=387&page=1","나 말고 효도를 논하지 마라 - 효도 마이너 갤러리","효도","닉퓨리","2018-05-10 15:15:58","나만큼 효자인 색히 있냐? 나와봐라"
"2018-08-23 16:51:21","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=386&page=1","친구들하고 약속깨기vs부모말듣기 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-05-09 23:00:59","ㅇㅇ"
"2018-08-23 16:51:22","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=385&page=1","개꼴데 해체시키고 효도하겠습니다 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-05-09 20:29:10","시발"
"2018-08-23 16:51:22","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=384&page=1","아빠 엄마 사랑해 - 효도 마이너 갤러리","효도","유이가하마‎","2018-05-08 19:30:56","♡♡"
"2018-08-23 16:51:22","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=382&page=1","앙뇽 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-05-03 05:33:07","그래 앙뇽 - dc official App"
"2018-08-23 16:51:23","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=381&page=1","ㅅㅂㅋㅋㅋ - 효도 마이너 갤러리","효도","ㅇ","2018-04-30 20:56:36","ㅋㅋ"
"2018-08-23 16:51:23","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=380&page=1","스크가 효도하라구 하네 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-04-27 18:05:28","https://www.facebook.com/sktworld/photos/a.164499623583379.35329.141962659170409/1905030742863583/?type=3&theater 당첨되고싶은거 고르고 사연 쓰면 됨 당빠 호캉스 아님? 안되면 걍 내 돈 써서 보내드려야지ㅠ 스크 열일해 나 당첨시켜줭ㅠ"
"2018-08-23 16:51:23","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=378&page=1","반박불가 최고의 효도 방법.jpg - 효도 마이너 갤러리","효도","ㅇㅇ","2018-04-25 18:06:21","이거 목에다가 걸면 부모님이 아주 좋아하심."
"2018-08-23 16:51:24","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=373&page=1","아빠 2행시... - 효도 마이너 갤러리","효도","ㅇㅇ","2018-04-02 12:03:55","아 섹스 빠구리"
"2018-08-23 16:51:24","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=372&page=1","효도 - 효도 마이너 갤러리","효도","유이가하마‎","2018-03-31 00:49:00","효도"
"2018-08-23 16:51:25","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=371&page=1","엄마와사틀어서 눕혀놓고 암바걸어서 항복 항복외칠때까지 - 효도 마이너 갤러리","효도","라라피닉스","2018-03-20 22:26:18","난 인간실격이다"
"2018-08-23 16:51:25","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=370&page=1","이게 진정한 효도 아닙니까 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-03-07 18:43:01","엄마 말은 잘 들어야죠"
"2018-08-23 16:51:26","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=369&page=1","돈벌어 드릴게요 - 효도 마이너 갤러리","효도","수민이 , 이슬이","2018-03-03 21:18:29","https://band.us/n/ada9w0Y8g4T1J"
"2018-08-23 16:51:26","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=368&page=1","솔직히 아무리 부모고 가족이여도 살인충동 한번쯤은 가지지 않냐 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-02-27 20:47:11","진짜 가슴에 손 얹고 한번 생각해보자 자신이 정말 원하는걸 가족 혹은 부모가 가로막아서 좌절됬을때 그 치밀어오는 감정이 분노를 넘어선 살인충동인지 아닌지"
"2018-08-23 16:51:26","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=367&page=1","여기 글 둘러보니까 - 효도 마이너 갤러리","효도","ㅂㄹㅂㄹ","2018-02-23 19:14:46","왤케 슬프냐"
"2018-08-23 16:51:27","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=364&page=1","엄마생각만하면 눈물난다 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-02-06 03:50:35","이혼하셨는데"
"2018-08-23 16:51:27","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=363&page=1","살아생전 부모에게 잘하자 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-01-31 08:34:26","나포함해서 ㅇㅇ"
"2018-08-23 16:51:28","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=362&page=1","엄마아빠 사랑해요 하루종일 디시하는병신이지만 사랑합니다 - 효도 마이너 갤러리","효도","톡탁","2018-01-24 22:39:21","잘할게영"
"2018-08-23 16:51:28","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=361&page=1","효도의 시작은 부모님과 시간을 함께 보내는 것이죠_ [실버건강박람회] - 효도 마이너 갤러리","효도","실버건강박람회","2018-01-15 10:58:37","◦전시회명 : (국문) 2018 대한민국 실버건강 박람회 (영문) Korea Silver Healthcare EXPO 2018 ◦기 간 : 2018년 03월 02일(금) ~ 4일(일), 3일간 ◦장 소 : 춘천  호반체육관 일원 ◦규 모 : (국내: 70개사, 110부스 / 해외: 5개사, 10부스) ◦주최·주관 : (주)한국레저마케팅, 카누아 ◦후 원 : 강원도, 춘천시, 강원대학교 산학협력단. 한국산업기술진흥원, 제주지역사업평가단 강원대학교, 송곡대학교, 한림성심대학교, 강원대학교병원, 한림대학교 춘천성심병원, 한국전시주최자협회 ◦전시분야 : 실버, 헬스케어 콘텐츠 전시홍보 및 판매 / 진로·채용 박람회 - 헬스케어 기업관 - 실버케어 기업관 - 리조트, 병원 홍보관 - 헬스케어 여행 상품, 콘텐츠 홍보관 - 뉴중년 진로·채용관"
"2018-08-23 16:51:29","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=360&page=1","엄마 아빠 사랑해요 - 효도 마이너 갤러리","효도","ㅇㅇ","2018-01-10 03:05:25","살아있을 때 많이 해야하는 말인 줄 알면서도 속으로 자꾸 삼켰어요 오래 오래 제 곁에 있어주세요 - dc official App"
"2018-08-23 16:51:29","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=358&page=1","그냥 평범한 깨달음 - 효도 마이너 갤러리","효도","smmak","2018-01-05 23:32:26","이거는 필자가 느낀건데 엄니가 닭은 목이 제일 맛있다 그랬거든 근데 어릴때 먹으면 모르고 엄니처럼 나이들면 알게될꺼래.그 말도 이해가 안됬는데 지금 애낳고 40대 후반되니까 왜 엄니가 닭 목이 제일 맛있다 그랬는지 알거같아.그냥 어릴때 나 많이 먹일려고 그런거였고 내가 지금 시간이 지나서 그러고 있네. 제발 부모님한테 맜있는거 많이 사 드려라.마음만이라도.나처럼 부모님 이가 다 빠졌을때 사드리지 말고 진짜 이가 있을때 잘해드려라.진짜 충고하는거다.제발 그래라"
"2018-08-23 16:51:32","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=279&page=1&exception_mode=recommend","엄마랑 아빠 온다길래 밥 짓는 중 - 효도 마이너 갤러리","효도","정동진","2017-06-21 19:26:20","ㅇㅇ"
"2018-08-23 16:51:32","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=247&page=1&exception_mode=recommend","효갤러 폭풍오열....소풍만화.jpg - 효도 마이너 갤러리","효도","ㅇㅇ","2017-06-02 05:10:03","BGM정보 : 브금저장소 - http://bgmstore.net/view/suNxA ㅠㅠ"
"2018-08-23 16:51:32","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=243&page=1&exception_mode=recommend","앰창 우리애미 존나 답답하다 - 효도 마이너 갤러리","효도","ㅇㅇ","2017-06-01 23:08:59","공유기 고장나서 새로 사야한다니까 이게 무슨게임기도아니고 공부잘하면 사준다고 애미뒤진소리쳐함 이거안되면 티비다시보기.핸드폰요금 존나많이나온다고 설명해도 아몰랑모드임 어쩔수없이 이번달 폰요금 10만원대 나오는거 보여줘야겠음 - dc official App"
"2018-08-23 16:51:32","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=203&page=1&exception_mode=recommend","어머니 아버지 부모님께 효도해라. - 효도 마이너 갤러리","효도","불효자식","2017-03-28 21:29:06","81년생인 나는 부모님께 효도하고 싶어도 못한다. 우리 모친은 나를 낳고 6개월만에 자살로 생을 마감하셨다. 부모 중 하나 남은 아버지는 정신이 좀 이상한 사람이라 내가 6살때 재혼해서 19살이 되던 해까지 날마다 나를 때리는 걸 멈추지 않은 사람이었다. 3개월 전에  내 이복여동생이 시집갔다. 내 이복여동생도 아버지 잘못 만나서 아버지의 따뜻한 정을 못느끼며 살아온 녀석이다. 그래도 내가 명색이 친정오빠인지라 이복 여동생 결혼식때 난생 처음으로 양복입고 하객들에게 인사했다. 그러던 중에 우리 남매의 아버지란 사람이 나타나서 자기의 친족들이 축의금 받는 자리에 못앉게 한다고 오만 난동을 부리다 돌아갔다. 비록 난 부모님의 혜택이나 따스한 사랑의 손길조차 받지 못했지만 부모가 버리거나 때리지 않는 한 부모님 계실때 무조건 잘 해 드려라. 특히 어린 친구들은 부모님과 함께 살아갈텐데 저녁밥 처먹고 아버지 어머니의 축처지고 고단한 어깨라도 쪼매 주물려드려라. 하다못해 김영만 아저씨의 종이접기 영상 보면서 엄마 아빠한테 종이 좀 접어달라 그래봐라. 분명 좋아하실 거다."
"2018-08-23 16:51:33","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=150&page=1&exception_mode=recommend","효도한거 자랑해도 되냐? - 효도 마이너 갤러리","효도","3류칸창러","2016-09-24 15:14:06","뼈빠지게 일하고 받은 75만중 50만원 부모님드림 ㅎ 팔에 멍나도 걍 참고 일한다 - dc official App"
"2018-08-23 16:51:33","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=137&page=1&exception_mode=recommend","효도하는법 .jpg - 효도 마이너 갤러리","효도","좀하다접어요","2016-08-20 11:32:29","효도 - dc official App"
"2018-08-23 16:51:33","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=92&page=1&exception_mode=recommend","하루라도 빨리 아버지가 죽어줬으면 한다. - 효도 마이너 갤러리","효도","ㅋㅋㅌㅌㅌ","2016-02-25 03:46:32","애비가 죽었으면 한다, 애비란 새끼가 싫다고 하지 말란 짓을 10년 20년째 지 고집만 부리면서 왜 자꾸 다른 사람에게 자기 생각을 주입시키려하냐고 반론을 하면 왜 아버지가 말하는데 자식새끼가 지랄이냐면서 온갖 인신공격을 하며 자기합리화만 주구장창한다. 자기 맘에 안들면 온갖 히스테리를 부리며, 그걸 잘못된 게 아니냐고 의견을 내놓으면 이 씨발같은 새끼는 자기가 무조건 옳다고 눈 돌아가서 지랄을 해대니 죽여버리고 싶다. 태어날 때부터 지금까지 쭉 가족들이 그만 하라고 울면서 이야기해도 왜 우냐면서 자기가 뭐 잘못한 게 있냐고 오히려 성을 내며, 2시간 3시간 이미 울적해진 집안 사람들 다 붙잡아놓고 말같지도 않은 말로 설교하며 고함을 지르고 가족 전체에게 인신공격을 퍼붓는다. 최근에는 이런 거지같은 생활이 너무 억울해서 나도 개지랄하며 내가 5살이였을 무렵부터 18살 때까지 나에게 직접적으로 밤낮을 가리지 않고 폭력행사했던 것에 대해 이야기를 꺼냈다.항상 아버지라면서 내ㅜ말은 듣지도 않고 자기 말만 해도 결국 사람한테서 태어났으니, 미안하지 않을 수는 없을 거라고 사과받고 싶었는데, 내가 생각했던 것과는 아예 달랐다.10년 15년 동안 밤낮을 가리지 않고 두둘겨 팼던 것을 기억못한다면서 오히려 나한테 되묻고 있는 것.심지어는 이렇게 때렸어? 하며 때리는 폼을 잡으며 어떻게 때렸었는 지 고민하더라.난 그런 기억이 있는데, 자기는 기억 안난다면서 결국 또 지랄하기 시작. 왜 자꾸 부정적인 이야기만 하냐고 물어보면 아버지가 그러면 그런 거 아니냐는 식으로 나에게 욕지거리를 한다. 그저 질문을 했을 뿐인데, 돌아오는 답변은 왜 아버지에게 대답하냐면서 고함과 함께 온갖 인신공격을 몇 시간이고 갈기니 대화하고 싶지도 않고, 그저 없어지길 바란다. 제일 기가막힌 사실은, 배운 사람일수록 사람에 대한 이해도가 많을 수 밖에 없다고 보는데,우리 아버지는 그렇지 않다. 그럼 이제 남의 말은 듣지도 않고 자기 생각만 강요하는 그 인간말종의 직업도 궁금할 것이다. 모순적이게도 아버지의 직업은 일베에서도 좋아하는 의사다. 사람을 상대하는 직업을 갖고도 그런 말도 안되는 사고방식이며,  이 따위로 가정을 망쳐놨으면서 정작 자기가 잘못한 게 하나도 없다고 오히려 성을 내며 대드냐면서 죽일 듯이 고함을 지르는 사람이 아버지고 의사다. 가장 최근에는 내가 아버지에게 이렇게 살거면 어머니와 이혼해서 따로 살으라고 해도 내가 왜 그래야하냐며 자식새끼가 그게 할 말이냐고 애가 이렇게 된 건 엄마가 제대로 애를 키우지 못해서 그렇다며 오히려 어머니에게 손찌검을 하고 심지어는 흥분해서 목각을 들고 와서 죽여버리겠다며 위협한다. 어머니는 아침부터 밤까지 일하시고 집안일까지도 어느 정도 신경쓰시는 분이다.심지어 내가 힘든 걸 알기에 나에게 힘내라며 웃어주시기도 하는 좋은 어머니다.자신 하나 챙기기도 어려운데, 다른 하나 하나 신경쓰는 건 어려운 일이다.그런데 그런 어머니에게도 집에만 오면 그렇게ㅡ살면 행복하냐는 둥 밥이 이게 뭐냐. 빨래는 제대로 하냐. 냉장고에 썩은 음식은 어떻게 할거냐. 왜 집에서도 일을 하냐. 내가 부르는데 왜 빨리 빨리 안 오냐며 마치 하인 부리듯이 못 살게 군다. 갈수록 심해지는 히스테리에 버티기가 점점 힘들어진다.차라리 사고가 나서 죽어버렸으면 좋겠다. 얼른 내 인생에서 사라지길 기도한다"
"2018-08-23 16:51:34","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=82&page=1&exception_mode=recommend","애미년 좆빠가라서 답답해뒤지겠는데 어떻게하죠? - 효도 마이너 갤러리","효도","피하지방","2016-01-22 22:48:19","씨발병신년 논리력 존나떨어지는 답없는년이라서 같이살다가 제가 돌아버리겠네요"
"2018-08-23 16:51:34","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=81&page=1&exception_mode=recommend","니들 행동을 어떻게 하냐에 따라서 부모가 욕을 먹을지 안 먹을지 결정된  - 효도 마이너 갤러리","효도","ㅇㅇ","2016-01-22 15:17:21","일단 꼰대처럼 꼰대질 하겠다. 부정하지 말고 새겨 들어라.  강간, 폭행 등 꼭 무거운 범죄를 해야만이 니들 부모를 욕되게 하는 건 아니다. 부모를 욕먹이는 건 사소한 일에서 시작된다. 1. 밥 먹을 때 쩝쩝 소리내고 쳐먹지마라. : 니들이 그따구로 쳐먹으면 부모가 욕먹는다. 원래 잘못된 걸 바로잡아 주는 역할을 하는 사람이 부모다.   근데 니들 밥 쳐먹을 때 쩝쩝 소리내면 옆에 사람이 무슨 생각하는 줄 아냐? 저 새끼 부모도 쩝쩝 씹어먹나? 잘못된 걸 모르기에 터치 안 한 걸로 취급한다. 고로 니 부모도 엠창 취급함.  2. 술 쳐먹었으면 나대지 말고 곱게 있어라. : 술 쳐먹고 누구 때리고, 부수고 이런 걸 말하는 게 아니다. 물론 방금 언급한 내용대로 행동해도 부모는 욕을 먹는다. 내가 말할 내용은 단지 술 버릇이다. 니들 술 버릇이 고약하면 옆에 사람들은 이런 생각을 한다. ""저 새끼 부모도 저런 행동을 하기에 보고 배웠을 뿐이다."" 결론은 니 욕과 더불어 니 부모욕을 하는 것임. 그리고 술은 원래 부모가 가르쳐 주는 거  안 가르쳐 줬는데 니 행실이 똑바르면 좋겠지만, 대부분 헬센징이들은 그렇지 못함.  어쨋든 술 먹고 니 행실이 똑바르지 못하면=부모 잘못. 자신도 잘 모르는데 어찌 자식 앞날을 볼 수 있으랴... 술 먹고 깽판 칠 걸 예방하기 위해 부모가 너에게 술을 가르쳐야 하는데 니 부모도 똑바르지 못해 미처 생각을 못한 거. 결론은 너한테 관심이 별로 없다는 거. 3. 집이 더러우면 친구 데려오지 마라. : 이건 100% 부모가 욕먹는다. 추접한 부모네? 안 찝찝한 가?  (청소 언제 했는지는 집 상태 보면 언제쯤 했는지 알 수 있다.) 변명거리로 맞벌이 때문에 집 청소를 못한다고? 그냥 니들 부모가 게으르고 추접한 거임. 일주일에 딱 한 번만 해도 깨끗해지는데 그걸 귀찮아서 안 하는 거. 4. 인성=자식은 부모의 거울 부모가 욕 먹을 티끌은 수 없이 정말 많지만, 생각나는 대로 아주 기본적인 것만 적어봤다. 다들 잘살아보자.  "
"2018-08-23 16:51:34","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=71&page=1&exception_mode=recommend","내가 뒤지는게 효도인데 뒤지면 슬퍼하시니까 - 효도 마이너 갤러리","효도","ㅈㄱㅂ","2016-01-18 23:19:08","그래서 살아있어..."
"2018-08-23 16:51:35","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=64&page=1&exception_mode=recommend","""엄마 사랑해요""를 몇달만에 해보는건지... - 효도 마이너 갤러리","효도","효도","2016-01-17 01:29:22","늘 살아계실때 잘해드려야 한다고 다짐만 하고 살다 오늘 처음으로 사랑해요를 몇달만에 말했어요... 그런데 반응은 한결 같았어요 내가 디씨하다 짜증낼때나 밥투정할때나 기쁠때나 어머니는 늘 그곳에 서 계셨어요... 왜 미처 알지 못했을까"
"2018-08-23 16:51:35","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=35&page=1&exception_mode=recommend","효도갤에 들어온 너희들의 모습 - 효도 마이너 갤러리","효도","너희들","2016-01-15 13:50:22","효도하자"
"2018-08-23 16:51:35","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=15&page=1&exception_mode=recommend","이딴 정신나간갤 왜 만들었냐 - 효도 마이너 갤러리","효도","아청법","2016-01-14 12:12:53","디시하는새끼들이 뭔 효도를ㅡ 이글 보는순간부터 숨 안쉬는게 효도다 새끼들아"
"2018-08-23 16:51:35","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=10&page=1&exception_mode=recommend","아들..^^  누가 뭐래도 엄마는 아들이 노력하고있는거 다알아 화이팅! - 효도 마이너 갤러리","효도","ㅇㅇ","2016-01-13 21:58:03","엄마는 언제나 널 응원하고있어^^"
"2018-08-23 16:51:36","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=2&page=1&exception_mode=recommend","병신이 효도할꺼면 디시를 하지말아야지 - 효도 마이너 갤러리","효도","改묘조","2016-01-13 17:58:10","미친놈들"
"2018-08-23 16:51:36","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=1&page=1&exception_mode=recommend","효도 갤입니다. - 효도 마이너 갤러리","효도","넨과난","2016-01-13 17:20:23","    부모님 좋아하시는분들이라면 모두 환영합니다.  "
"2018-08-23 16:51:36","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=355&page=2","물고기 - 효도 마이너 갤러리","효도","damak","2017-12-26 15:43:28","물고기"
"2018-08-23 16:51:37","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=353&page=2","오늘아침 집앞눈을쓸었습니다 - 효도 마이너 갤러리","효도","하즈","2017-12-10 07:27:41","늘 말성만피고 공부도못하고 노력도 안하는재 늘죄송하고 부모님깨 큰선물한번 못해드린거같아서 새벽일찍나가 부모님몰래 눈을쓸었습니다 1시간에 거친작업에 힘들었지만 지나가던 어르신깨 칭찬받으니 힘든것도싹 날라갔습니다 부모님이 일어나셨을때가 기대되네요 ㅋㅋ - dc official App"
"2018-08-23 16:51:37","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=352&page=2","13900원으로 효도하는 법 - 효도 마이너 갤러리","효도","Rumble","2017-12-05 20:25:36","사과18개의 씨를 먹는게 불. 가. 능? 불가능은 없다. 해보자!"
"2018-08-23 16:51:38","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=351&page=2","디시가 무슨 효도야 ㅋㅋㅋㅋㅋㅋ - 효도 마이너 갤러리","효도","ㅇㅇ","2017-12-04 17:04:11","엌ㅋㅋㅋ - dc official App"
"2018-08-23 16:51:38","http://gall.dcinside.com/mgallery/board/view/?id=momlover&no=350&page=2","와 이런 마갤도 있었구나 - 효도 마이너 갤러리","효도","츤하는힐데레","2017-11-27 16:17:12","열차덕분에 처음알았음"
